dataset,method,n_genes,classifier,accuracy_mean,accuracy_std,time_selection
rectum_relapse,MSF7,5,SVM,0.0,0.0,0.0
rectum_relapse,MSF7,7,kNN-1,1.0,0.0,0.0
rectum_relapse,MSF7,7,kNN-3,1.0,0.0,0.0
rectum_relapse,MSF7,7,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MSF7,7,DTree,1.0,0.0,0.0
rectum_relapse,MSF7,7,RF,1.0,0.0,0.0
rectum_relapse,MSF7,7,SVM,0.0,0.0,0.0
rectum_relapse,MSF7,10,kNN-1,1.0,0.0,0.0
rectum_relapse,MSF7,10,kNN-3,1.0,0.0,0.0
rectum_relapse,MSF7,10,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MSF7,10,DTree,1.0,0.0,0.0
rectum_relapse,MSF7,10,RF,1.0,0.0,0.0
rectum_relapse,MSF7,10,SVM,0.0,0.0,0.0
rectum_relapse,MSF7,15,kNN-1,1.0,0.0,0.0
rectum_relapse,MSF7,15,kNN-3,1.0,0.0,0.0
rectum_relapse,MSF7,15,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MSF7,15,DTree,1.0,0.0,0.0
rectum_relapse,MSF7,15,RF,1.0,0.0,0.0
rectum_relapse,MSF7,15,SVM,0.0,0.0,0.0
rectum_relapse,MSF7,20,kNN-1,1.0,0.0,0.0
rectum_relapse,MSF7,20,kNN-3,1.0,0.0,0.0
rectum_relapse,MSF7,20,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MSF7,20,DTree,1.0,0.0,0.0
rectum_relapse,MSF7,20,RF,1.0,0.0,0.0
rectum_relapse,MSF7,20,SVM,0.0,0.0,0.0
rectum_relapse,MSF7,25,kNN-1,1.0,0.0,0.0
rectum_relapse,MSF7,25,kNN-3,1.0,0.0,0.0
rectum_relapse,MSF7,25,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MSF7,25,DTree,1.0,0.0,0.0
rectum_relapse,MSF7,25,RF,1.0,0.0,0.0
rectum_relapse,MSF7,25,SVM,0.0,0.0,0.0
rectum_relapse,MSF7,30,kNN-1,1.0,0.0,0.0
rectum_relapse,MSF7,30,kNN-3,1.0,0.0,0.0
rectum_relapse,MSF7,30,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MSF7,30,DTree,1.0,0.0,0.0
rectum_relapse,MSF7,30,RF,1.0,0.0,0.0
rectum_relapse,MSF7,30,SVM,0.0,0.0,0.0
rectum_relapse,SAM2,1,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM2,1,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM2,1,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM2,1,DTree,1.0,0.0,0.0
rectum_relapse,SAM2,1,RF,1.0,0.0,0.0
rectum_relapse,SAM2,1,SVM,0.0,0.0,0.0
rectum_relapse,SAM2,2,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM2,2,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM2,2,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM2,2,DTree,1.0,0.0,0.0
rectum_relapse,SAM2,2,RF,1.0,0.0,0.0
rectum_relapse,SAM2,2,SVM,0.0,0.0,0.0
rectum_relapse,SAM2,3,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM2,3,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM2,3,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM2,3,DTree,1.0,0.0,0.0
rectum_relapse,SAM2,3,RF,1.0,0.0,0.0
rectum_relapse,SAM2,3,SVM,0.0,0.0,0.0
rectum_relapse,SAM2,5,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM2,5,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM2,5,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM2,5,DTree,1.0,0.0,0.0
rectum_relapse,SAM2,5,RF,1.0,0.0,0.0
rectum_relapse,SAM2,5,SVM,0.0,0.0,0.0
rectum_relapse,SAM2,7,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM2,7,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM2,7,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM2,7,DTree,1.0,0.0,0.0
rectum_relapse,SAM2,7,RF,1.0,0.0,0.0
rectum_relapse,SAM2,7,SVM,0.0,0.0,0.0
rectum_relapse,SAM2,10,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM2,10,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM2,10,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM2,10,DTree,1.0,0.0,0.0
rectum_relapse,SAM2,10,RF,1.0,0.0,0.0
rectum_relapse,SAM2,10,SVM,0.0,0.0,0.0
rectum_relapse,SAM2,15,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM2,15,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM2,15,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM2,15,DTree,1.0,0.0,0.0
rectum_relapse,SAM2,15,RF,1.0,0.0,0.0
rectum_relapse,SAM2,15,SVM,0.0,0.0,0.0
rectum_relapse,SAM2,20,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM2,20,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM2,20,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM2,20,DTree,1.0,0.0,0.0
rectum_relapse,SAM2,20,RF,1.0,0.0,0.0
rectum_relapse,SAM2,20,SVM,0.0,0.0,0.0
rectum_relapse,SAM2,25,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM2,25,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM2,25,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM2,25,DTree,1.0,0.0,0.0
rectum_relapse,SAM2,25,RF,1.0,0.0,0.0
rectum_relapse,SAM2,25,SVM,0.0,0.0,0.0
rectum_relapse,SAM2,30,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM2,30,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM2,30,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM2,30,DTree,1.0,0.0,0.0
rectum_relapse,SAM2,30,RF,1.0,0.0,0.0
rectum_relapse,SAM2,30,SVM,0.0,0.0,0.0
rectum_relapse,SAM4,1,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM4,1,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM4,1,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM4,1,DTree,1.0,0.0,0.0
rectum_relapse,SAM4,1,RF,1.0,0.0,0.0
rectum_relapse,SAM4,1,SVM,0.0,0.0,0.0
rectum_relapse,SAM4,2,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM4,2,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM4,2,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM4,2,DTree,1.0,0.0,0.0
rectum_relapse,SAM4,2,RF,1.0,0.0,0.0
rectum_relapse,SAM4,2,SVM,0.0,0.0,0.0
rectum_relapse,SAM4,3,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM4,3,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM4,3,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM4,3,DTree,1.0,0.0,0.0
rectum_relapse,SAM4,3,RF,1.0,0.0,0.0
rectum_relapse,SAM4,3,SVM,0.0,0.0,0.0
rectum_relapse,SAM4,5,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM4,5,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM4,5,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM4,5,DTree,1.0,0.0,0.0
rectum_relapse,SAM4,5,RF,1.0,0.0,0.0
rectum_relapse,SAM4,5,SVM,0.0,0.0,0.0
rectum_relapse,SAM4,7,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM4,7,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM4,7,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM4,7,DTree,1.0,0.0,0.0
rectum_relapse,SAM4,7,RF,1.0,0.0,0.0
rectum_relapse,SAM4,7,SVM,0.0,0.0,0.0
rectum_relapse,SAM4,10,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM4,10,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM4,10,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM4,10,DTree,1.0,0.0,0.0
rectum_relapse,SAM4,10,RF,1.0,0.0,0.0
rectum_relapse,SAM4,10,SVM,0.0,0.0,0.0
rectum_relapse,SAM4,15,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM4,15,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM4,15,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM4,15,DTree,1.0,0.0,0.0
rectum_relapse,SAM4,15,RF,1.0,0.0,0.0
rectum_relapse,SAM4,15,SVM,0.0,0.0,0.0
rectum_relapse,SAM4,20,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM4,20,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM4,20,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM4,20,DTree,1.0,0.0,0.0
rectum_relapse,SAM4,20,RF,1.0,0.0,0.0
rectum_relapse,SAM4,20,SVM,0.0,0.0,0.0
rectum_relapse,SAM4,25,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM4,25,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM4,25,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM4,25,DTree,1.0,0.0,0.0
rectum_relapse,SAM4,25,RF,1.0,0.0,0.0
rectum_relapse,SAM4,25,SVM,0.0,0.0,0.0
rectum_relapse,SAM4,30,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM4,30,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM4,30,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM4,30,DTree,1.0,0.0,0.0
rectum_relapse,SAM4,30,RF,1.0,0.0,0.0
rectum_relapse,SAM4,30,SVM,0.0,0.0,0.0
rectum_relapse,SAM5,1,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM5,1,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM5,1,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM5,1,DTree,1.0,0.0,0.0
rectum_relapse,SAM5,1,RF,1.0,0.0,0.0
rectum_relapse,SAM5,1,SVM,0.0,0.0,0.0
rectum_relapse,SAM5,2,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM5,2,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM5,2,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM5,2,DTree,1.0,0.0,0.0
rectum_relapse,SAM5,2,RF,1.0,0.0,0.0
rectum_relapse,SAM5,2,SVM,0.0,0.0,0.0
rectum_relapse,SAM5,3,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM5,3,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM5,3,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM5,3,DTree,1.0,0.0,0.0
rectum_relapse,SAM5,3,RF,1.0,0.0,0.0
rectum_relapse,SAM5,3,SVM,0.0,0.0,0.0
rectum_relapse,SAM5,5,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM5,5,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM5,5,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM5,5,DTree,1.0,0.0,0.0
rectum_relapse,SAM5,5,RF,1.0,0.0,0.0
rectum_relapse,SAM5,5,SVM,0.0,0.0,0.0
rectum_relapse,SAM5,7,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM5,7,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM5,7,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM5,7,DTree,1.0,0.0,0.0
rectum_relapse,SAM5,7,RF,1.0,0.0,0.0
rectum_relapse,SAM5,7,SVM,0.0,0.0,0.0
rectum_relapse,SAM5,10,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM5,10,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM5,10,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM5,10,DTree,1.0,0.0,0.0
rectum_relapse,SAM5,10,RF,1.0,0.0,0.0
rectum_relapse,SAM5,10,SVM,0.0,0.0,0.0
rectum_relapse,SAM5,15,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM5,15,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM5,15,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM5,15,DTree,1.0,0.0,0.0
rectum_relapse,SAM5,15,RF,1.0,0.0,0.0
rectum_relapse,SAM5,15,SVM,0.0,0.0,0.0
rectum_relapse,SAM5,20,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM5,20,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM5,20,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM5,20,DTree,1.0,0.0,0.0
rectum_relapse,SAM5,20,RF,1.0,0.0,0.0
rectum_relapse,SAM5,20,SVM,0.0,0.0,0.0
rectum_relapse,SAM5,25,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM5,25,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM5,25,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM5,25,DTree,1.0,0.0,0.0
rectum_relapse,SAM5,25,RF,1.0,0.0,0.0
rectum_relapse,SAM5,25,SVM,0.0,0.0,0.0
rectum_relapse,SAM5,30,kNN-1,1.0,0.0,0.0
rectum_relapse,SAM5,30,kNN-3,1.0,0.0,0.0
rectum_relapse,SAM5,30,NaiveBayes,1.0,0.0,0.0
rectum_relapse,SAM5,30,DTree,1.0,0.0,0.0
rectum_relapse,SAM5,30,RF,1.0,0.0,0.0
rectum_relapse,SAM5,30,SVM,0.0,0.0,0.0
rectum_relapse,RANDOM,1,kNN-1,1.0,0.0,0.0
rectum_relapse,RANDOM,1,kNN-3,1.0,0.0,0.0
rectum_relapse,RANDOM,1,NaiveBayes,1.0,0.0,0.0
rectum_relapse,RANDOM,1,DTree,1.0,0.0,0.0
rectum_relapse,RANDOM,1,RF,1.0,0.0,0.0
rectum_relapse,RANDOM,1,SVM,0.0,0.0,0.0
rectum_relapse,RANDOM,2,kNN-1,1.0,0.0,0.0
rectum_relapse,RANDOM,2,kNN-3,1.0,0.0,0.0
rectum_relapse,RANDOM,2,NaiveBayes,1.0,0.0,0.0
rectum_relapse,RANDOM,2,DTree,1.0,0.0,0.0
rectum_relapse,RANDOM,2,RF,1.0,0.0,0.0
rectum_relapse,RANDOM,2,SVM,0.0,0.0,0.0
rectum_relapse,RANDOM,3,kNN-1,1.0,0.0,0.0
rectum_relapse,RANDOM,3,kNN-3,1.0,0.0,0.0
rectum_relapse,RANDOM,3,NaiveBayes,1.0,0.0,0.0
rectum_relapse,RANDOM,3,DTree,1.0,0.0,0.0
rectum_relapse,RANDOM,3,RF,1.0,0.0,0.0
rectum_relapse,RANDOM,3,SVM,0.0,0.0,0.0
rectum_relapse,RANDOM,5,kNN-1,1.0,0.0,0.0
rectum_relapse,RANDOM,5,kNN-3,1.0,0.0,0.0
rectum_relapse,RANDOM,5,NaiveBayes,1.0,0.0,0.0
rectum_relapse,RANDOM,5,DTree,1.0,0.0,0.0
rectum_relapse,RANDOM,5,RF,1.0,0.0,0.0
rectum_relapse,RANDOM,5,SVM,0.0,0.0,0.0
rectum_relapse,RANDOM,7,kNN-1,1.0,0.0,0.0
rectum_relapse,RANDOM,7,kNN-3,1.0,0.0,0.0
rectum_relapse,RANDOM,7,NaiveBayes,1.0,0.0,0.0
rectum_relapse,RANDOM,7,DTree,1.0,0.0,0.0
rectum_relapse,RANDOM,7,RF,1.0,0.0,0.0
rectum_relapse,RANDOM,7,SVM,0.0,0.0,0.0
rectum_relapse,RANDOM,10,kNN-1,1.0,0.0,0.0
rectum_relapse,RANDOM,10,kNN-3,1.0,0.0,0.0
rectum_relapse,RANDOM,10,NaiveBayes,1.0,0.0,0.0
rectum_relapse,RANDOM,10,DTree,1.0,0.0,0.0
rectum_relapse,RANDOM,10,RF,1.0,0.0,0.0
rectum_relapse,RANDOM,10,SVM,0.0,0.0,0.0
rectum_relapse,RANDOM,15,kNN-1,1.0,0.0,0.0
rectum_relapse,RANDOM,15,kNN-3,1.0,0.0,0.0
rectum_relapse,RANDOM,15,NaiveBayes,1.0,0.0,0.0
rectum_relapse,RANDOM,15,DTree,1.0,0.0,0.0
rectum_relapse,RANDOM,15,RF,1.0,0.0,0.0
rectum_relapse,RANDOM,15,SVM,0.0,0.0,0.0
rectum_relapse,RANDOM,20,kNN-1,1.0,0.0,0.0
rectum_relapse,RANDOM,20,kNN-3,1.0,0.0,0.0
rectum_relapse,RANDOM,20,NaiveBayes,1.0,0.0,0.0
rectum_relapse,RANDOM,20,DTree,1.0,0.0,0.0
rectum_relapse,RANDOM,20,RF,1.0,0.0,0.0
rectum_relapse,RANDOM,20,SVM,0.0,0.0,0.0
rectum_relapse,RANDOM,25,kNN-1,1.0,0.0,0.0
rectum_relapse,RANDOM,25,kNN-3,1.0,0.0,0.0
rectum_relapse,RANDOM,25,NaiveBayes,1.0,0.0,0.0
rectum_relapse,RANDOM,25,DTree,1.0,0.0,0.0
rectum_relapse,RANDOM,25,RF,1.0,0.0,0.0
rectum_relapse,RANDOM,25,SVM,0.0,0.0,0.0
rectum_relapse,RANDOM,30,kNN-1,1.0,0.0,0.0
rectum_relapse,RANDOM,30,kNN-3,1.0,0.0,0.0
rectum_relapse,RANDOM,30,NaiveBayes,1.0,0.0,0.0
rectum_relapse,RANDOM,30,DTree,1.0,0.0,0.0
rectum_relapse,RANDOM,30,RF,1.0,0.0,0.0
rectum_relapse,RANDOM,30,SVM,0.0,0.0,0.0
