dataset,method,n_genes,classifier,accuracy_mean,accuracy_std,time_selection
rectum_baseline,FE3,15,SVM,0.5835164835164834,0.06633577262763327,0.0
rectum_baseline,FE3,20,kNN-1,0.5362637362637362,0.12045880972347008,0.0
rectum_baseline,FE3,20,kNN-3,0.5241758241758242,0.0881589939346443,0.0
rectum_baseline,FE3,20,NaiveBayes,0.5967032967032967,0.13546379873613165,0.0
rectum_baseline,FE3,20,DTree,0.6131868131868131,0.1218542090165197,0.0
rectum_baseline,FE3,20,RF,0.49340659340659343,0.08122953236297288,0.0
rectum_baseline,FE3,20,SVM,0.5835164835164834,0.10724283867038113,0.0
rectum_baseline,FE3,25,kNN-1,0.5659340659340659,0.08994893155903792,0.0
rectum_baseline,FE3,25,kNN-3,0.5098901098901099,0.08507794220152048,0.0
rectum_baseline,FE3,25,NaiveBayes,0.5648351648351648,0.15762241434569566,0.0
rectum_baseline,FE3,25,DTree,0.554945054945055,0.09141377733224361,0.0
rectum_baseline,FE3,25,RF,0.478021978021978,0.08873243621180811,0.0
rectum_baseline,FE3,25,SVM,0.5813186813186814,0.08048278427956289,0.0
rectum_baseline,FE3,30,kNN-1,0.612087912087912,0.10820688901179053,0.0
rectum_baseline,FE3,30,kNN-3,0.46483516483516485,0.08437957723275812,0.0
rectum_baseline,FE3,30,NaiveBayes,0.5505494505494506,0.14287404802764841,0.0
rectum_baseline,FE3,30,DTree,0.554945054945055,0.11441244030611314,0.0
rectum_baseline,FE3,30,RF,0.5373626373626373,0.05365518951970859,0.0
rectum_baseline,FE3,30,SVM,0.5956043956043956,0.06814959003830177,0.0
rectum_baseline,FE4,1,kNN-1,0.5516483516483516,0.047975560336138645,0.0
rectum_baseline,FE4,1,kNN-3,0.6406593406593407,0.11247509083010096,0.0
rectum_baseline,FE4,1,NaiveBayes,0.5538461538461539,0.05217176910096362,0.0
rectum_baseline,FE4,1,DTree,0.5516483516483516,0.047975560336138645,0.0
rectum_baseline,FE4,1,RF,0.5516483516483516,0.047975560336138645,0.0
rectum_baseline,FE4,1,SVM,0.5967032967032967,0.03703802098099501,0.0
rectum_baseline,FE4,2,kNN-1,0.6736263736263737,0.1171038839978657,0.0
rectum_baseline,FE4,2,kNN-3,0.5824175824175823,0.11125525676547576,0.0
rectum_baseline,FE4,2,NaiveBayes,0.5538461538461539,0.05217176910096362,0.0
rectum_baseline,FE4,2,DTree,0.6252747252747253,0.10958198560279479,0.0
rectum_baseline,FE4,2,RF,0.6692307692307692,0.0850069433222581,0.0
rectum_baseline,FE4,2,SVM,0.567032967032967,0.07217697526889243,0.0
rectum_baseline,FE4,3,kNN-1,0.5219780219780219,0.1403843465729346,0.0
rectum_baseline,FE4,3,kNN-3,0.5384615384615384,0.1419242575029709,0.0
rectum_baseline,FE4,3,NaiveBayes,0.4802197802197803,0.14888386421485666,0.0
rectum_baseline,FE4,3,DTree,0.5846153846153845,0.16290444360621034,0.0
rectum_baseline,FE4,3,RF,0.6725274725274726,0.054348408874190055,0.0
rectum_baseline,FE4,3,SVM,0.4956043956043955,0.11143962491505248,0.0
rectum_baseline,FE4,5,kNN-1,0.5252747252747253,0.0838051690766489,0.0
rectum_baseline,FE4,5,kNN-3,0.41978021978021973,0.08380516907664888,0.0
rectum_baseline,FE4,5,NaiveBayes,0.5384615384615385,0.06435846357954429,0.0
rectum_baseline,FE4,5,DTree,0.4956043956043956,0.1721596134291529,0.0
rectum_baseline,FE4,5,RF,0.5241758241758242,0.07782826905330012,0.0
rectum_baseline,FE4,5,SVM,0.4384615384615385,0.1653617960964983,0.0
rectum_baseline,FE4,7,kNN-1,0.5098901098901099,0.07209327238178782,0.0
rectum_baseline,FE4,7,kNN-3,0.46263736263736266,0.053655189519708574,0.0
rectum_baseline,FE4,7,NaiveBayes,0.5241758241758242,0.07782826905330012,0.0
rectum_baseline,FE4,7,DTree,0.5417582417582418,0.14427027193209946,0.0
rectum_baseline,FE4,7,RF,0.5087912087912088,0.13564197032272063,0.0
rectum_baseline,FE4,7,SVM,0.5252747252747252,0.09690289092329057,0.0
rectum_baseline,FE4,10,kNN-1,0.5659340659340659,0.06331806721269422,0.0
rectum_baseline,FE4,10,kNN-3,0.5516483516483516,0.016150481820548422,0.0
rectum_baseline,FE4,10,NaiveBayes,0.5395604395604396,0.1388447514029634,0.0
rectum_baseline,FE4,10,DTree,0.4813186813186813,0.11449684639675697,0.0
rectum_baseline,FE4,10,RF,0.5835164835164834,0.06633577262763327,0.0
rectum_baseline,FE4,10,SVM,0.5395604395604396,0.07125083550526301,0.0
rectum_baseline,FE4,15,kNN-1,0.49230769230769234,0.08719487659286757,0.0
rectum_baseline,FE4,15,kNN-3,0.5681318681318681,0.06608042364119959,0.0
rectum_baseline,FE4,15,NaiveBayes,0.567032967032967,0.07217697526889243,0.0
rectum_baseline,FE4,15,DTree,0.49230769230769234,0.02878197989826107,0.0
rectum_baseline,FE4,15,RF,0.554945054945055,0.10035560489521649,0.0
rectum_baseline,FE4,15,SVM,0.6131868131868131,0.07974418706165598,0.0
rectum_baseline,FE4,20,kNN-1,0.49010989010989003,0.1345155494338405,0.0
rectum_baseline,FE4,20,kNN-3,0.5230769230769231,0.06901238887080256,0.0
rectum_baseline,FE4,20,NaiveBayes,0.5065934065934066,0.11704199521489535,0.0
rectum_baseline,FE4,20,DTree,0.5252747252747253,0.09520568622984825,0.0
rectum_baseline,FE4,20,RF,0.5703296703296703,0.09378720128945878,0.0
rectum_baseline,FE4,20,SVM,0.5681318681318681,0.06608042364119959,0.0
rectum_baseline,FE4,25,kNN-1,0.5087912087912088,0.12401526135970006,0.0
rectum_baseline,FE4,25,kNN-3,0.478021978021978,0.10119441259974803,0.0
rectum_baseline,FE4,25,NaiveBayes,0.4769230769230769,0.08634593969478326,0.0
rectum_baseline,FE4,25,DTree,0.523076923076923,0.018842228790639817,0.0
rectum_baseline,FE4,25,RF,0.5087912087912088,0.0945054945054945,0.0
rectum_baseline,FE4,25,SVM,0.6263736263736264,0.01345873485045703,0.0
rectum_baseline,FE4,30,kNN-1,0.4021978021978022,0.050045263897739334,0.0
rectum_baseline,FE4,30,kNN-3,0.4780219780219781,0.12236844753472574,0.0
rectum_baseline,FE4,30,NaiveBayes,0.4758241758241758,0.07782826905330008,0.0
rectum_baseline,FE4,30,DTree,0.50989010989011,0.0980057149077068,0.0
rectum_baseline,FE4,30,RF,0.44835164835164837,0.01615048182054845,0.0
rectum_baseline,FE4,30,SVM,0.5527472527472528,0.062124369341110194,0.0
